X,Y,Z
138.865,120.403,4.0
138.054,120.738,4.0
138.054,120.738,4.0
137.185,120.853,4.0
137.185,120.853,4.0
136.317,120.738,4.0
136.317,120.738,4.0
136.317,120.738,4.0
136.317,120.738,4.0
136.225,121.43,4.0
136.225,121.43,4.0
99.018,121.587,4.0
99.018,121.587,4.0
99.018,121.587,4.0
99.018,121.587,4.0
99.018,121.886,4.0
99.018,121.886,4.0
135.982,121.886,4.0
135.982,121.886,4.0
136.239,121.798,4.0
136.239,121.798,4.0
137.185,121.828,4.0
137.185,121.828,4.0
138.131,121.798,4.0
138.131,121.798,4.0
138.388,121.886,4.0
138.388,121.886,4.0
142.615,121.887,4.0
142.615,121.887,4.0
142.91,121.807,4.0
142.91,121.807,4.0
143.067,121.65,4.0
143.067,121.65,4.0
143.147,121.355,4.0
143.147,121.355,4.0
143.147,113.725,4.0
143.147,113.725,4.0
143.147,113.645,4.0
143.147,113.645,4.0
143.068,113.35,4.0
143.068,113.35,4.0
142.91,113.192,4.0
142.91,113.192,4.0
142.615,113.113,4.0
142.615,113.113,4.0
138.388,113.114,4.0
138.388,113.114,4.0
138.131,113.202,4.0
138.131,113.202,4.0
137.185,113.172,4.0
137.185,113.172,4.0
136.239,113.202,4.0
136.239,113.202,4.0
135.982,113.114,4.0
135.982,113.114,4.0
99.018,113.114,4.0
99.018,113.114,4.0
98.761,113.202,4.0
98.761,113.202,4.0
97.815,113.172,4.0
97.815,113.172,4.0
96.869,113.202,4.0
96.869,113.202,4.0
96.612,113.114,4.0
96.612,113.114,4.0
92.385,113.113,4.0
92.385,113.113,4.0
92.09,113.192,4.0
92.09,113.192,4.0
91.932,113.35,4.0
91.932,113.35,4.0
91.853,113.645,4.0
91.853,113.645,4.0
91.853,121.355,4.0
91.853,121.355,4.0
91.933,121.65,4.0
91.933,121.65,4.0
92.09,121.807,4.0
92.09,121.807,4.0
92.385,121.887,4.0
92.385,121.887,4.0
96.612,121.886,4.0
96.612,121.886,4.0
96.869,121.798,4.0
96.869,121.798,4.0
97.815,121.828,4.0
97.815,121.828,4.0
98.761,121.798,4.0
98.761,121.798,4.0
99.018,121.886,4.0
99.018,121.886,4.0
99.018,121.886,4.0
99.018,121.886,4.0
99.018,121.587,4.0
99.018,121.587,4.0
92.242,121.542,4.0
92.242,121.542,4.0
92.242,121.542,4.0
92.242,121.542,4.0
91.883,122.166,4.0
91.883,122.166,4.0
92.333,122.287,4.0
92.333,122.287,4.0
142.667,122.287,4.0
142.667,122.287,4.0
143.117,122.166,4.0
143.117,122.166,4.0
143.426,121.857,4.0
143.426,121.857,4.0
143.547,121.407,4.0
143.547,121.407,4.0
143.547,113.725,4.0
143.547,113.725,4.0
143.547,113.593,4.0
143.547,113.593,4.0
143.426,113.143,4.0
143.426,113.143,4.0
143.117,112.834,4.0
143.117,112.834,4.0
142.667,112.713,4.0
142.667,112.713,4.0
92.333,112.713,4.0
92.333,112.713,4.0
91.883,112.834,4.0
91.883,112.834,4.0
91.574,113.143,4.0
91.574,113.143,4.0
91.453,113.593,4.0
91.453,113.593,4.0
91.453,121.407,4.0
91.453,121.407,4.0
91.574,121.857,4.0
91.574,121.857,4.0
91.883,122.166,4.0
91.883,122.166,4.0
92.242,121.542,4.0
92.242,121.542,4.0
92.733,120.851,4.0
92.733,120.851,4.0
94.266,120.44,4.0
94.266,120.44,4.0
93.863,117.794,4.0
93.863,117.794,4.0
93.784,115.24,4.0
93.784,115.24,4.0
92.732,114.189,4.0
92.732,114.189,4.0
92.732,114.64,4.0
92.732,114.64,4.0
94.637,114.129,4.0
94.637,114.129,4.0
96.781,113.641,4.0
96.781,113.641,4.0
97.815,113.503,4.0
97.815,113.503,4.0
101.04,114.011,4.0
101.04,114.011,4.0
108.033,121.005,4.0
108.033,121.005,4.0
107.42,121.005,4.0
107.42,121.005,4.0
109.299,113.993,4.0
109.299,113.993,4.0
109.508,113.994,4.0
109.508,113.994,4.0
116.519,121.005,4.0
116.519,121.005,4.0
115.34,121.005,4.0
115.34,121.005,4.0
132.711,116.351,4.0
132.711,116.351,4.0
132.811,118.975,4.0
132.811,118.975,4.0
132.267,121.005,4.0
132.267,121.005,4.0
133.489,121.005,4.0
133.489,121.005,4.0
126.478,113.994,4.0
126.478,113.994,4.0
127.934,113.993,4.0
127.934,113.993,4.0
126.055,121.005,4.0
126.055,121.005,4.0
125.004,121.005,4.0
125.004,121.005,4.0
117.993,113.994,4.0
117.993,113.994,4.0
118.327,113.993,4.0
118.327,113.993,4.0
102.356,118.273,4.0
102.356,118.273,4.0
102.356,116.724,4.0
102.356,116.724,4.0
103.087,113.993,4.0
103.087,113.993,4.0
101.359,120.445,4.0
101.359,120.445,4.0
101.208,121.005,4.0
101.208,121.005,4.0
113.632,121.005,4.0
113.632,121.005,4.0
115.511,113.992,4.0
115.511,113.992,4.0
121.722,113.993,4.0
121.722,113.993,4.0
119.843,121.006,4.0
119.843,121.006,4.0
137.185,121.497,4.0
137.185,121.497,4.0
138.115,121.373,4.0
138.115,121.373,4.0
140.759,120.406,4.0
140.759,120.406,4.0
142.264,120.003,4.0
142.264,120.003,4.0
141.975,121.005,4.0
141.975,121.005,4.0
141.026,120.056,4.0
141.026,120.056,4.0
141.182,117.5,4.0
141.182,117.5,4.0
141.071,116.663,4.0
141.071,116.663,4.0
140.483,114.268,4.0
140.483,114.268,4.0
141.512,113.993,4.0
141.512,113.993,4.0
141.512,113.993,4.0
141.512,113.993,4.0
141.512,113.993,4.2
141.512,113.993,4.2
137.185,113.503,4.2
137.185,113.503,4.2
136.151,113.641,4.2
136.151,113.641,4.2
98.849,121.359,4.2
98.849,121.359,4.2
97.919,121.483,4.2
97.919,121.483,4.2
95.056,121.086,4.2
95.056,121.086,4.2
95.056,121.086,4.2
95.056,121.086,4.2
94.732,120.838,4.2
94.732,120.838,4.2
94.477,120.583,4.2
94.477,120.583,4.2
93.966,119.919,4.2
93.966,119.919,4.2
93.791,119.611,4.2
93.791,119.611,4.2
93.477,118.852,4.2
93.477,118.852,4.2
93.308,118.575,4.2
93.308,118.575,4.2
93.22,117.691,4.2
93.22,117.691,4.2
93.22,117.309,4.2
93.22,117.309,4.2
93.302,116.488,4.2
93.302,116.488,4.2
93.478,116.148,4.2
93.478,116.148,4.2
93.791,115.389,4.2
93.791,115.389,4.2
93.966,115.081,4.2
93.966,115.081,4.2
94.477,114.417,4.2
94.477,114.417,4.2
94.732,114.162,4.2
94.732,114.162,4.2
95.056,113.914,4.2
95.056,113.914,4.2
92.653,113.913,4.2
92.653,113.913,4.2
92.653,115.985,4.2
92.653,115.985,4.2
92.737,116.451,4.2
92.737,116.451,4.2
92.709,117.276,4.2
92.709,117.276,4.2
92.709,117.724,4.2
92.709,117.724,4.2
92.739,118.624,4.2
92.739,118.624,4.2
92.654,119.015,4.2
92.654,119.015,4.2
92.653,121.087,4.2
92.653,121.087,4.2
95.056,121.086,4.2
95.056,121.086,4.2
96.661,121.486,4.2
96.661,121.486,4.2
95.856,121.155,4.2
95.856,121.155,4.2
95.627,121.022,4.2
95.627,121.022,4.2
94.976,120.521,4.2
94.976,120.521,4.2
94.794,120.339,4.2
94.794,120.339,4.2
94.286,119.678,4.2
94.286,119.678,4.2
94.161,119.459,4.2
94.161,119.459,4.2
93.799,118.581,4.2
93.799,118.581,4.2
93.673,117.631,4.2
93.673,117.631,4.2
93.673,117.369,4.2
93.673,117.369,4.2
93.781,116.551,4.2
93.781,116.551,4.2
93.848,116.3,4.2
93.848,116.3,4.2
94.161,115.541,4.2
94.161,115.541,4.2
94.286,115.322,4.2
94.286,115.322,4.2
94.794,114.661,4.2
94.794,114.661,4.2
94.976,114.479,4.2
94.976,114.479,4.2
95.627,113.978,4.2
95.627,113.978,4.2
95.856,113.846,4.2
95.856,113.846,4.2
96.615,113.533,4.2
96.615,113.533,4.2
96.684,113.514,4.2
96.684,113.514,4.2
92.438,113.513,4.2
92.438,113.513,4.2
92.291,113.557,4.2
92.291,113.557,4.2
92.253,113.698,4.2
92.253,113.698,4.2
92.253,121.302,4.2
92.253,121.302,4.2
92.297,121.448,4.2
92.297,121.448,4.2
92.438,121.487,4.2
92.438,121.487,4.2
96.661,121.486,4.2
96.661,121.486,4.2
97.595,121.494,4.2
97.595,121.494,4.2
100.574,121.086,4.2
100.574,121.086,4.2
134.426,121.086,4.2
134.426,121.086,4.2
134.102,120.838,4.2
134.102,120.838,4.2
133.847,120.583,4.2
133.847,120.583,4.2
133.346,119.932,4.2
133.346,119.932,4.2
133.161,119.611,4.2
133.161,119.611,4.2
132.848,118.852,4.2
132.848,118.852,4.2
132.754,118.502,4.2
132.754,118.502,4.2
132.631,117.569,4.2
132.631,117.569,4.2
132.646,117.316,4.2
132.646,117.316,4.2
132.754,116.498,4.2
132.754,116.498,4.2
132.848,116.148,4.2
132.848,116.148,4.2
133.161,115.389,4.2
133.161,115.389,4.2
133.346,115.068,4.2
133.346,115.068,4.2
133.847,114.417,4.2
133.847,114.417,4.2
134.102,114.162,4.2
134.102,114.162,4.2
134.426,113.914,4.2
134.426,113.914,4.2
100.574,113.914,4.2
100.574,113.914,4.2
100.898,114.162,4.2
100.898,114.162,4.2
101.153,114.417,4.2
101.153,114.417,4.2
101.654,115.068,4.2
101.654,115.068,4.2
101.839,115.389,4.2
101.839,115.389,4.2
102.152,116.148,4.2
102.152,116.148,4.2
102.246,116.498,4.2
102.246,116.498,4.2
102.369,117.431,4.2
102.369,117.431,4.2
102.354,117.684,4.2
102.354,117.684,4.2
102.246,118.502,4.2
102.246,118.502,4.2
102.152,118.852,4.2
102.152,118.852,4.2
101.84,119.612,4.2
101.84,119.612,4.2
101.654,119.932,4.2
101.654,119.932,4.2
101.153,120.583,4.2
101.153,120.583,4.2
100.898,120.838,4.2
100.898,120.838,4.2
100.574,121.086,4.2
100.574,121.086,4.2
98.969,121.486,4.2
98.969,121.486,4.2
136.031,121.486,4.2
136.031,121.486,4.2
135.226,121.155,4.2
135.226,121.155,4.2
134.997,121.022,4.2
134.997,121.022,4.2
134.346,120.521,4.2
134.346,120.521,4.2
134.164,120.339,4.2
134.164,120.339,4.2
133.663,119.688,4.2
133.663,119.688,4.2
133.531,119.459,4.2
133.531,119.459,4.2
133.218,118.7,4.2
133.218,118.7,4.2
133.151,118.45,4.2
133.151,118.45,4.2
133.026,117.5,4.2
133.026,117.5,4.2
133.151,116.55,4.2
133.151,116.55,4.2
133.218,116.3,4.2
133.218,116.3,4.2
133.531,115.541,4.2
133.531,115.541,4.2
133.663,115.312,4.2
133.663,115.312,4.2
134.164,114.661,4.2
134.164,114.661,4.2
134.346,114.479,4.2
134.346,114.479,4.2
134.997,113.978,4.2
134.997,113.978,4.2
135.226,113.846,4.2
135.226,113.846,4.2
135.985,113.533,4.2
135.985,113.533,4.2
136.054,113.514,4.2
136.054,113.514,4.2
98.969,113.514,4.2
98.969,113.514,4.2
99.774,113.846,4.2
99.774,113.846,4.2
100.003,113.978,4.2
100.003,113.978,4.2
100.654,114.479,4.2
100.654,114.479,4.2
100.836,114.661,4.2
100.836,114.661,4.2
101.337,115.312,4.2
101.337,115.312,4.2
101.469,115.541,4.2
101.469,115.541,4.2
101.782,116.3,4.2
101.782,116.3,4.2
101.849,116.55,4.2
101.849,116.55,4.2
101.974,117.5,4.2
101.974,117.5,4.2
101.849,118.45,4.2
101.849,118.45,4.2
101.782,118.7,4.2
101.782,118.7,4.2
101.47,119.459,4.2
101.47,119.459,4.2
101.337,119.688,4.2
101.337,119.688,4.2
100.836,120.339,4.2
100.836,120.339,4.2
100.654,120.521,4.2
100.654,120.521,4.2
100.003,121.022,4.2
100.003,121.022,4.2
99.774,121.154,4.2
99.774,121.154,4.2
98.969,121.486,4.2
98.969,121.486,4.2
97.783,121.553,4.2
97.783,121.553,4.2
97.815,121.315,4.2
97.815,121.315,4.2
96.906,121.225,4.2
96.906,121.225,4.2
96.768,121.097,4.2
96.768,121.097,4.2
95.936,120.755,4.2
95.936,120.755,4.2
95.158,120.156,4.2
95.158,120.156,4.2
94.562,119.38,4.2
94.562,119.38,4.2
94.188,118.474,4.2
94.188,118.474,4.2
94.059,117.5,4.2
94.059,117.5,4.2
94.188,116.525,4.2
94.188,116.525,4.2
94.562,115.618,4.2
94.562,115.618,4.2
95.158,114.843,4.2
95.158,114.843,4.2
95.933,114.247,4.2
95.933,114.247,4.2
96.768,113.903,4.2
96.768,113.903,4.2
96.906,113.775,4.2
96.906,113.775,4.2
97.815,113.685,4.2
97.815,113.685,4.2
98.724,113.775,4.2
98.724,113.775,4.2
98.862,113.903,4.2
98.862,113.903,4.2
99.697,114.247,4.2
99.697,114.247,4.2
100.41,114.796,4.2
100.41,114.796,4.2
100.519,114.905,4.2
100.519,114.905,4.2
101.068,115.618,4.2
101.068,115.618,4.2
101.442,116.527,4.2
101.442,116.527,4.2
101.565,117.5,4.2
101.565,117.5,4.2
101.442,118.473,4.2
101.442,118.473,4.2
101.07,119.379,4.2
101.07,119.379,4.2
100.472,120.157,4.2
100.472,120.157,4.2
99.697,120.753,4.2
99.697,120.753,4.2
98.862,121.097,4.2
98.862,121.097,4.2
98.724,121.225,4.2
98.724,121.225,4.2
97.815,121.315,4.2
97.815,121.315,4.2
97.815,120.853,4.2
97.815,120.853,4.2
96.947,120.738,4.2
96.947,120.738,4.2
96.138,120.405,4.2
96.138,120.405,4.2
95.444,119.871,4.2
95.444,119.871,4.2
94.911,119.178,4.2
94.911,119.178,4.2
94.575,118.353,4.2
94.575,118.353,4.2
94.462,117.5,4.2
94.462,117.5,4.2
94.577,116.631,4.2
94.577,116.631,4.2
94.912,115.82,4.2
94.912,115.82,4.2
95.444,115.129,4.2
95.444,115.129,4.2
96.135,114.597,4.2
96.135,114.597,4.2
96.946,114.262,4.2
96.946,114.262,4.2
97.815,114.147,4.2
97.815,114.147,4.2
98.684,114.262,4.2
98.684,114.262,4.2
99.495,114.597,4.2
99.495,114.597,4.2
100.166,115.113,4.2
100.166,115.113,4.2
100.202,115.149,4.2
100.202,115.149,4.2
100.718,115.82,4.2
100.718,115.82,4.2
101.053,116.631,4.2
101.053,116.631,4.2
101.168,117.5,4.2
101.168,117.5,4.2
101.053,118.368,4.2
101.053,118.368,4.2
100.72,119.177,4.2
100.72,119.177,4.2
100.186,119.871,4.2
100.186,119.871,4.2
99.495,120.403,4.2
99.495,120.403,4.2
98.684,120.738,4.2
98.684,120.738,4.2
97.815,120.853,4.2
97.815,120.853,4.2
97.815,120.853,4.2
97.815,120.853,4.2
97.723,121.545,4.2
97.723,121.545,4.2
137.185,121.497,4.2
137.185,121.497,4.2
139.944,121.086,4.2
139.944,121.086,4.2
139.944,121.086,4.2
139.944,121.086,4.2
142.347,121.087,4.2
142.347,121.087,4.2
142.346,119.015,4.2
142.346,119.015,4.2
142.261,118.624,4.2
142.261,118.624,4.2
142.291,117.724,4.2
142.291,117.724,4.2
142.291,117.276,4.2
142.291,117.276,4.2
142.263,116.451,4.2
142.263,116.451,4.2
142.347,115.985,4.2
142.347,115.985,4.2
142.347,113.913,4.2
142.347,113.913,4.2
139.944,113.914,4.2
139.944,113.914,4.2
140.268,114.162,4.2
140.268,114.162,4.2
140.523,114.417,4.2
140.523,114.417,4.2
141.034,115.081,4.2
141.034,115.081,4.2
141.208,115.389,4.2
141.208,115.389,4.2
141.522,116.148,4.2
141.522,116.148,4.2
141.698,116.488,4.2
141.698,116.488,4.2
141.78,117.309,4.2
141.78,117.309,4.2
141.78,117.691,4.2
141.78,117.691,4.2
141.692,118.575,4.2
141.692,118.575,4.2
141.523,118.852,4.2
141.523,118.852,4.2
141.208,119.611,4.2
141.208,119.611,4.2
141.034,119.919,4.2
141.034,119.919,4.2
140.523,120.583,4.2
140.523,120.583,4.2
140.268,120.838,4.2
140.268,120.838,4.2
139.944,121.086,4.2
139.944,121.086,4.2
138.339,121.486,4.2
138.339,121.486,4.2
142.562,121.487,4.2
142.562,121.487,4.2
142.708,121.443,4.2
142.708,121.443,4.2
142.747,121.302,4.2
142.747,121.302,4.2
142.747,113.725,4.2
142.747,113.725,4.2
142.703,113.551,4.2
142.703,113.551,4.2
142.562,113.513,4.2
142.562,113.513,4.2
138.339,113.514,4.2
138.339,113.514,4.2
139.144,113.846,4.2
139.144,113.846,4.2
139.373,113.978,4.2
139.373,113.978,4.2
140.024,114.479,4.2
140.024,114.479,4.2
140.206,114.661,4.2
140.206,114.661,4.2
140.714,115.322,4.2
140.714,115.322,4.2
140.839,115.541,4.2
140.839,115.541,4.2
141.152,116.3,4.2
141.152,116.3,4.2
141.218,116.551,4.2
141.218,116.551,4.2
141.327,117.369,4.2
141.327,117.369,4.2
141.327,117.631,4.2
141.327,117.631,4.2
141.201,118.581,4.2
141.201,118.581,4.2
140.839,119.459,4.2
140.839,119.459,4.2
140.714,119.678,4.2
140.714,119.678,4.2
140.206,120.339,4.2
140.206,120.339,4.2
140.024,120.521,4.2
140.024,120.521,4.2
139.373,121.022,4.2
139.373,121.022,4.2
139.144,121.154,4.2
139.144,121.154,4.2
138.339,121.486,4.2
138.339,121.486,4.2
137.153,121.553,4.2
137.153,121.553,4.2
137.185,121.315,4.2
137.185,121.315,4.2
136.276,121.225,4.2
136.276,121.225,4.2
136.138,121.097,4.2
136.138,121.097,4.2
135.306,120.755,4.2
135.306,120.755,4.2
134.528,120.157,4.2
134.528,120.157,4.2
133.932,119.382,4.2
133.932,119.382,4.2
133.558,118.473,4.2
133.558,118.473,4.2
133.435,117.5,4.2
133.435,117.5,4.2
133.558,116.527,4.2
133.558,116.527,4.2
133.932,115.618,4.2
133.932,115.618,4.2
134.528,114.843,4.2
134.528,114.843,4.2
135.303,114.247,4.2
135.303,114.247,4.2
136.138,113.903,4.2
136.138,113.903,4.2
136.276,113.775,4.2
136.276,113.775,4.2
137.185,113.685,4.2
137.185,113.685,4.2
138.094,113.775,4.2
138.094,113.775,4.2
138.232,113.903,4.2
138.232,113.903,4.2
139.067,114.247,4.2
139.067,114.247,4.2
139.842,114.844,4.2
139.842,114.844,4.2
140.438,115.62,4.2
140.438,115.62,4.2
140.812,116.525,4.2
140.812,116.525,4.2
140.931,117.421,4.2
140.931,117.421,4.2
140.935,117.5,4.2
140.935,117.5,4.2
140.931,117.579,4.2
140.931,117.579,4.2
140.812,118.474,4.2
140.812,118.474,4.2
140.438,119.382,4.2
140.438,119.382,4.2
139.842,120.157,4.2
139.842,120.157,4.2
139.067,120.753,4.2
139.067,120.753,4.2
138.232,121.097,4.2
138.232,121.097,4.2
138.094,121.225,4.2
138.094,121.225,4.2
137.185,121.315,4.2
137.185,121.315,4.2
137.153,121.553,4.2
137.153,121.553,4.2
136.225,121.43,4.2
136.225,121.43,4.2
136.317,120.738,4.2
136.317,120.738,4.2
135.508,120.405,4.2
135.508,120.405,4.2
134.814,119.871,4.2
134.814,119.871,4.2
134.282,119.18,4.2
134.282,119.18,4.2
133.947,118.369,4.2
133.947,118.369,4.2
133.832,117.5,4.2
133.832,117.5,4.2
133.947,116.631,4.2
133.947,116.631,4.2
134.282,115.82,4.2
134.282,115.82,4.2
134.814,115.129,4.2
134.814,115.129,4.2
135.505,114.597,4.2
135.505,114.597,4.2
136.316,114.262,4.2
136.316,114.262,4.2
137.185,114.147,4.2
137.185,114.147,4.2
138.054,114.262,4.2
138.054,114.262,4.2
138.865,114.597,4.2
138.865,114.597,4.2
139.556,115.129,4.2
139.556,115.129,4.2
140.089,115.821,4.2
140.089,115.821,4.2
140.423,116.632,4.2
140.423,116.632,4.2
140.535,117.5,4.2
140.535,117.5,4.2
140.425,118.353,4.2
140.425,118.353,4.2
140.088,119.18,4.2
140.088,119.18,4.2
139.556,119.871,4.2
139.556,119.871,4.2
138.865,120.403,4.2
138.865,120.403,4.2
138.054,120.738,4.2
138.054,120.738,4.2
137.185,120.853,4.2
137.185,120.853,4.2
136.317,120.738,4.2
136.317,120.738,4.2
136.317,120.738,4.2
136.317,120.738,4.2
136.225,121.43,4.2
136.225,121.43,4.2
99.018,121.587,4.2
99.018,121.587,4.2
99.018,121.587,4.2
99.018,121.587,4.2
99.018,121.886,4.2
99.018,121.886,4.2
135.982,121.886,4.2
135.982,121.886,4.2
136.239,121.798,4.2
136.239,121.798,4.2
137.185,121.828,4.2
137.185,121.828,4.2
138.131,121.798,4.2
138.131,121.798,4.2
138.388,121.886,4.2
138.388,121.886,4.2
142.615,121.887,4.2
142.615,121.887,4.2
142.91,121.807,4.2
142.91,121.807,4.2
143.067,121.65,4.2
143.067,121.65,4.2
143.147,121.355,4.2
143.147,121.355,4.2
143.147,113.725,4.2
143.147,113.725,4.2
143.147,113.645,4.2
143.147,113.645,4.2
143.068,113.35,4.2
143.068,113.35,4.2
142.91,113.192,4.2
142.91,113.192,4.2
142.615,113.113,4.2
142.615,113.113,4.2
138.388,113.114,4.2
138.388,113.114,4.2
138.131,113.202,4.2
138.131,113.202,4.2
137.185,113.172,4.2
137.185,113.172,4.2
136.239,113.202,4.2
136.239,113.202,4.2
135.982,113.114,4.2
135.982,113.114,4.2
99.018,113.114,4.2
99.018,113.114,4.2
98.761,113.202,4.2
98.761,113.202,4.2
97.815,113.172,4.2
97.815,113.172,4.2
96.869,113.202,4.2
96.869,113.202,4.2
96.612,113.114,4.2
96.612,113.114,4.2
92.385,113.113,4.2
92.385,113.113,4.2
92.09,113.192,4.2
92.09,113.192,4.2
91.932,113.35,4.2
91.932,113.35,4.2
91.853,113.645,4.2
91.853,113.645,4.2
91.853,121.355,4.2
91.853,121.355,4.2
91.933,121.65,4.2
91.933,121.65,4.2
92.09,121.807,4.2
92.09,121.807,4.2
92.385,121.887,4.2
92.385,121.887,4.2
96.612,121.886,4.2
96.612,121.886,4.2
96.869,121.798,4.2
96.869,121.798,4.2
97.815,121.828,4.2
97.815,121.828,4.2
98.761,121.798,4.2
98.761,121.798,4.2
99.018,121.886,4.2
99.018,121.886,4.2
99.018,121.886,4.2
99.018,121.886,4.2
99.018,121.587,4.2
99.018,121.587,4.2
92.242,121.542,4.2
92.242,121.542,4.2
92.242,121.542,4.2
92.242,121.542,4.2
91.883,122.166,4.2
91.883,122.166,4.2
92.333,122.287,4.2
92.333,122.287,4.2
142.667,122.287,4.2
142.667,122.287,4.2
143.117,122.166,4.2
143.117,122.166,4.2
143.426,121.857,4.2
143.426,121.857,4.2
143.547,121.407,4.2
143.547,121.407,4.2
143.547,113.725,4.2
143.547,113.725,4.2
143.547,113.593,4.2
143.547,113.593,4.2
143.426,113.143,4.2
143.426,113.143,4.2
143.117,112.834,4.2
143.117,112.834,4.2
142.667,112.713,4.2
142.667,112.713,4.2
92.333,112.713,4.2
92.333,112.713,4.2
91.883,112.834,4.2
91.883,112.834,4.2
91.574,113.143,4.2
91.574,113.143,4.2
91.453,113.593,4.2
91.453,113.593,4.2
91.453,121.407,4.2
91.453,121.407,4.2
91.574,121.857,4.2
91.574,121.857,4.2
91.883,122.166,4.2
91.883,122.166,4.2
92.242,121.542,4.2
92.242,121.542,4.2
92.733,120.997,4.2
92.733,120.997,4.2
94.358,120.562,4.2
94.358,120.562,4.2
93.956,118.534,4.2
93.956,118.534,4.2
93.845,117.697,4.2
93.845,117.697,4.2
93.857,115.114,4.2
93.857,115.114,4.2
92.736,113.993,4.2
92.736,113.993,4.2
92.732,114.786,4.2
92.732,114.786,4.2
94.457,114.324,4.2
94.457,114.324,4.2
96.781,113.641,4.2
96.781,113.641,4.2
97.711,113.517,4.2
97.711,113.517,4.2
101.222,113.994,4.2
101.222,113.994,4.2
108.233,121.005,4.2
108.233,121.005,4.2
107.274,121.005,4.2
107.274,121.005,4.2
109.153,113.993,4.2
109.153,113.993,4.2
109.707,113.994,4.2
109.707,113.994,4.2
116.718,121.005,4.2
116.718,121.005,4.2
115.886,121.005,4.2
115.886,121.005,4.2
132.672,116.507,4.2
132.672,116.507,4.2
132.732,118.725,4.2
132.732,118.725,4.2
132.121,121.005,4.2
132.121,121.005,4.2
133.689,121.005,4.2
133.689,121.005,4.2
126.678,113.994,4.2
126.678,113.994,4.2
127.788,113.993,4.2
127.788,113.993,4.2
125.909,121.005,4.2
125.909,121.005,4.2
125.203,121.005,4.2
125.203,121.005,4.2
118.192,113.994,4.2
118.192,113.994,4.2
118.872,113.993,4.2
118.872,113.993,4.2
102.335,118.424,4.2
102.335,118.424,4.2
102.299,116.392,4.2
102.299,116.392,4.2
102.942,113.992,4.2
102.942,113.992,4.2
101.144,120.7,4.2
101.144,120.7,4.2
101.062,121.006,4.2
101.062,121.006,4.2
113.486,121.005,4.2
113.486,121.005,4.2
